,Age,Income,Outage_sec_perweek,Contacts,Bandwidth_GB_Year
4057,61,26699.84,8.689995,1,1653.932692
4058,49,49081.51,7.330021,1,1249.968178
4059,79,18071.31,7.704948,1,863.4968708
4060,19,61510.96,8.006475,1,1722.330381
4061,39,126678.4,12.27527,3,2159.414298
4062,66,20455.42,9.551626,2,992.6561706
4063,37,24844.03,4.714235,2,2574.581362
4064,32,58887.16,16.42306,0,981.7181093
4065,73,57265.89,7.706587,2,2280.034122
4066,35,26190.71,7.755985,0,721.3139824
4067,71,3360.57,10.40927,1,2120.151113
4068,40,21018.6,8.416539,1,2006.605241
4069,65,27147.53,8.759495,0,1069.814443
4070,70,55025.02,9.725427,3,1882.174515
4071,69,88400.34,9.239935,1,1072.95902
4072,87,4464.62,3.954662,1,985.0942314
4073,78,13715.57,10.00211,0,1549.953908
4074,20,119318.8,8.373684,1,2163.007664
4075,45,16905.12,7.093203,2,1449.618401
4076,27,68836.22,8.653267,1,1670.890036
4077,27,85712.06,9.18135,0,756.1541962
4078,55,105157.2,10.80697,0,2569.290158
4079,44,27249.39,7.387913,0,831.3552738
4080,22,37622.41,12.27167,0,1614.234523
4081,68,23406.73,8.50057,1,1216.01156
4082,50,20655.49,6.544083,1,1030.22533
4083,30,91961.79,10.25189,1,1258.92066
4084,27,17423.53,10.43299,1,1582.882748
4085,44,34597.28,13.76209,0,1390.860478
4086,75,46745.03,7.199791,3,1017.250159
4087,61,5917.37,9.930254,0,1068.365286
4088,63,43184.08,4.272572,1,1185.421568
4089,21,49614.23,6.244054,2,911.2594992
4090,34,17736.57,11.61228,3,638.2966688
4091,25,50390.91,13.94531,5,1335.552296
4092,63,11247.62,10.35743,1,1116.289401
4093,37,14828.39,5.318294,3,1452.308983
4094,29,86449.72,10.15265,0,849.8471125
4095,69,8705.79,10.65674,3,1903.138739
4096,18,20724.48,11.99485,1,1547.496008
4097,70,40643.06,14.47622,1,1760.029684
4098,55,16035.67,2.265527,0,1235.041233
4099,70,27967.87,7.389506,1,1532.242102
4100,67,39176.98,8.34145,1,1692.14874
4101,19,9713.69,8.530739,2,1685.709392
4102,29,7458.91,10.58898,2,1378.197785
4103,61,18073.63,13.6305,0,2094.027389
4104,32,27492.15,10.04509,2,1654.594685
4105,28,17931.97,6.216824,0,3452.422228
4106,84,23618.18,5.769435,0,1556.189478
4107,25,14790.79,11.97118,1,847.5443814
4108,80,4289.84,11.76163,1,1048.841947
4109,49,11555.49,4.796898,0,1985.001327
4110,61,20646.5,11.00437,0,1063.553
4111,20,84655.31,12.2004,1,1552.219697
4112,61,43528.14,8.861688,0,576.7539469
4113,61,31559.08,8.84265,0,871.6497245
4114,75,5025.12,1.864676,1,1267.767102
4115,37,13342.18,6.544685,0,1175.07987
4116,45,7324.74,5.80988,4,1676.476901
4117,25,6650.96,9.069765,0,1674.101146
4118,88,1404.19,4.973597,2,1542.223736
4119,56,55127.57,10.88425,1,1288.736573
4120,56,55736.72,4.68229,0,1198.110595
4121,18,37552.63,10.80374,1,1861.838695
4122,88,22428.12,7.176,2,558.6380046
4123,88,9693.38,7.299566,2,1627.193453
4124,39,19745.98,2.698874,2,1061.907795
4125,76,47393.32,9.238339,1,975.6560108
4126,28,31654.75,5.064663,4,2214.155609
4127,64,15719.1,8.301488,2,946.9600501
4128,40,102072.0,8.191967,1,1717.407155
4129,87,124493.2,7.228021,2,929.9153923
4130,55,40877.0,9.082762,2,2064.732863
4131,21,17217.29,10.09361,1,1761.873779
4132,67,7041.99,12.67518,2,1037.103018
4133,71,15666.43,12.72884,1,1882.950851
4134,63,48167.78,6.733381,0,1162.614265
4135,19,3379.82,12.36091,0,2616.565517
4136,41,43886.72,13.93891,1,796.4508318
4137,24,28683.49,10.35052,0,1151.520457
4138,77,111143.1,14.58033,1,904.5618908
4139,65,42739.62,12.93123,2,1670.944369
4140,42,22986.69,8.081848,0,1295.610833
4141,43,35590.37,7.51567,2,468.36494
4142,61,28963.75,11.7278,1,2246.098296
4143,27,12211.88,12.2056,0,628.4063951
4144,76,82481.35,17.1044,3,646.3090606
4145,86,59196.24,8.270133,1,412.7637414
4146,77,25859.59,7.868103,1,1028.818406
4147,44,13836.46,12.19131,0,1070.918591
4148,22,91563.15,11.94875,1,969.8255583
4149,67,61117.27,10.46827,1,1089.662539
4150,58,14656.97,7.353482,0,1471.541306
4151,48,81945.11,4.736819,1,795.5471897
4152,85,47066.46,10.93225,0,1973.062252
4153,83,17786.67,9.332735,4,1225.839629
4154,34,22447.98,10.72646,0,758.5059535
4155,52,37438.69,10.95022,0,753.8000793
4156,69,18370.06,5.139013,1,1060.698386
4157,32,11091.57,7.74801,2,560.5940436
4158,53,45396.13,8.011715,2,1751.102541
4159,83,125288.6,11.55733,1,364.1796625
4160,88,47792.78,9.011614,3,537.4400071
4161,77,70094.06,13.60726,0,740.9934575
4162,82,43447.28,5.443862,2,1386.235112
4163,23,21308.46,10.02203,2,1628.925715
4164,79,12547.26,8.426711,0,1431.48792
4165,67,29318.96,14.74096,1,885.8344713
4166,26,25502.9,8.709293,1,1193.722344
4167,31,88981.56,1.276438,0,1971.643189
4168,78,41521.95,8.8086,1,783.5447103
4169,78,938.81,10.48756,0,1198.334446
4170,58,51755.55,7.527191,1,1117.392471
4171,39,23042.88,10.52017,2,666.238562
4172,36,98147.26,8.776288,1,2334.936502
4173,22,58006.93,12.05053,3,1061.819409
4174,40,17275.92,9.099318,0,949.9087685
4175,32,44106.66,13.34936,0,1868.762719
4176,82,29556.6,8.367848,0,877.6347728
4177,64,52638.57,7.121593,0,949.8530724
4178,22,26998.56,14.63594,0,2616.567484
4179,59,11109.83,10.46768,1,1224.407955
4180,79,86060.95,13.53186,1,2102.1428
4181,41,60646.06,17.44644,4,829.160544
4182,50,7826.14,6.754316,1,719.7255006
4183,27,49626.73,14.07334,0,1754.124518
4184,44,62383.84,0.9003326,2,874.5896088
4185,82,52312.84,3.075427,1,1155.524102
4186,76,32125.5,16.15631,2,510.6595626
4187,73,50730.53,14.22008,0,422.3998081
4188,69,24641.27,13.25877,0,1001.378182
4189,24,29303.95,3.929938,2,1564.304827
4190,83,12711.69,21.20723,0,1468.274084
4191,36,28799.35,11.44896,3,2772.321832
4192,39,100585.1,11.01403,0,1027.507457
4193,53,68697.59,9.186841,2,1254.551808
4194,75,24385.38,11.77549,1,847.0257353
4195,41,77706.42,11.85505,0,2559.878176
4196,61,26393.26,9.238425,0,1954.817992
4197,45,26053.32,11.25811,1,1570.913875
4198,82,28423.59,2.478962,2,1109.204756
4199,87,3168.14,13.6307,0,567.9194367
4200,54,36821.9,13.84738,1,791.2910428
4201,20,2246.27,7.662995,1,1895.230077
4202,49,46328.01,4.370972,1,867.4854039
4203,53,35207.0,6.636853,0,2070.311565
4204,75,47915.97,8.648062,0,696.77888
4205,57,11121.39,8.962651,1,1571.964276
4206,67,39149.61,10.34257,1,499.2698644
4207,68,12114.71,7.95348,1,1581.415147
4208,85,107570.9,12.70753,1,990.2063632
4209,50,25598.66,9.390076,0,909.8932554
4210,41,25223.93,11.87416,0,1368.692393
4211,60,31574.68,5.49158,1,1186.812133
4212,89,33406.38,9.677547,1,1391.823736
4213,80,12155.81,10.51222,4,775.1851628
4214,60,25939.02,8.084497,1,1209.433597
4215,72,18774.29,10.4476,0,1201.716157
4216,23,55241.85,9.205984,1,974.4325376
4217,40,24810.37,10.52577,2,1670.49598
4218,30,39034.91,16.34933,3,561.8079362
4219,24,38136.49,11.94896,0,1186.8504
4220,30,31817.36,11.48473,0,577.0059283
4221,21,5853.02,11.25133,1,645.1788133
4222,76,48206.11,8.583463,0,700.7755614
4223,56,54715.58,13.86094,0,2025.44891
4224,33,41130.54,10.38794,1,1806.936325
4225,25,12588.75,5.710563,1,992.4933978
4226,83,10048.03,11.73569,2,506.3292263
4227,34,37252.55,5.023832,3,1528.122932
4228,39,8330.58,15.84283,3,2425.973996
4229,80,60909.21,5.981761,2,722.0495418
4230,41,12021.28,9.753602,1,1109.677542
4231,62,55801.79,15.00214,4,1537.645961
4232,57,36057.73,14.84998,1,902.9358857
4233,69,86274.26,9.824278,0,924.9657013
4234,26,33554.09,9.504751,1,1774.889088
4235,59,31150.04,10.259,3,1372.679029
4236,83,56532.82,8.887465,1,1330.997032
4237,54,47991.88,6.923717,2,1132.634807
4238,49,21152.89,11.98448,2,1620.224811
4239,43,50673.99,10.14014,0,1057.86587
4240,40,16320.7,10.43105,0,831.9762364
4241,56,16374.21,10.63058,1,760.1831445
4242,82,17778.12,12.99445,2,884.0960804
4243,75,9479.49,9.64554,1,959.8322448
4244,22,86019.75,6.989908,1,1193.459499
4245,52,8122.26,10.37913,4,1707.991573
4246,19,19211.13,11.94333,2,1015.142572
4247,55,29711.39,8.472127,0,956.6535443
4248,77,9954.05,11.17271,2,1795.593522
4249,56,258900.7,11.88644,1,1296.501758
4250,25,105969.1,17.26615,1,787.75587
4251,46,25227.46,13.71428,1,2521.277564
4252,80,60866.81,9.527678,0,997.2010554
4253,70,70716.07,6.554147,0,1741.511236
4254,71,115681.5,11.09637,1,396.3110471
4255,59,41302.92,14.76788,0,1198.455198
4256,76,15610.48,14.47138,1,2389.304765
4257,70,6119.53,9.411397,3,295.3935883
4258,32,56607.8,11.78232,3,1945.332394
4259,22,122756.3,13.03545,2,2108.712631
4260,36,66737.35,8.88295,0,1638.079725
4261,65,63033.65,12.91437,2,1243.099192
4262,88,9683.56,13.87763,3,400.9668713
4263,27,70424.63,6.941126,0,1324.009256
4264,19,39526.95,10.32279,1,1277.028074
4265,83,31355.16,11.09997,1,1704.12272
4266,70,22552.58,8.540979,3,671.4099396
4267,27,67600.28,8.903042,2,1144.50246
4268,48,53516.91,5.905359,0,1000.235232
4269,33,90633.74,11.15366,1,1084.469104
4270,27,47989.95,10.73681,0,1770.233657
4271,23,4308.47,5.200129,1,763.7190374
4272,69,13386.4,9.541203,0,3365.186813
4273,37,23757.46,11.89332,0,1479.383716
4274,74,29311.58,14.0419,1,1893.24474
4275,86,70250.39,6.441951,2,502.9172945
4276,43,23638.05,7.073792,1,1178.136437
4277,26,84681.03,16.13377,0,1330.057877
4278,23,2716.95,11.58123,0,2427.967505
4279,87,32855.22,11.28659,2,922.3842497
4280,61,84478.95,10.43043,0,866.9483546
4281,33,13106.6,12.87327,1,594.5452132
4282,21,51814.85,12.20018,0,1351.920539
4283,46,76134.13,8.987011,0,1031.356925
4284,51,54290.34,12.09389,1,1224.72764
4285,85,58516.37,10.01688,2,1103.319343
4286,79,45122.17,15.59664,2,910.2691862
4287,35,34110.17,13.00941,0,1331.662313
4288,56,14725.39,3.363527,2,2701.761153
4289,65,37261.82,8.923032,3,577.4706172
4290,73,44060.25,9.531096,3,1059.388627
4291,35,17995.63,14.8479,0,1569.491526
4292,35,72462.36,12.22761,0,2715.021658
4293,31,6827.15,13.72064,0,1238.891522
4294,50,37146.88,6.518242,1,2291.446991
4295,45,41973.28,10.61869,0,1943.635982
4296,54,17429.01,15.97282,5,1170.725967
4297,37,13722.37,9.098168,0,1275.385401
4298,81,28181.92,9.427912,1,1439.519609
4299,74,11222.72,7.228077,1,1104.302871
4300,24,21966.39,18.25245,0,490.5057336
4301,25,49718.59,7.839192,2,2585.068343
4302,55,29622.06,11.62614,0,1469.854845
4303,62,37251.6,12.9076,2,1123.372604
4304,89,61571.39,6.001994,0,946.0176525
4305,77,10744.48,13.3429,0,2595.464531
4306,77,33654.79,7.337524,1,1357.166073
4307,57,38396.0,13.0675,0,2098.351216
4308,50,13226.92,15.54324,2,1094.028517
4309,35,46770.27,10.5871,0,983.0214047
4310,64,54315.92,9.805529,1,1705.410653
4311,79,31063.83,8.289713,0,887.9936218
4312,87,13470.92,3.503782,2,1281.098493
4313,57,114390.3,9.85717,1,1984.206498
4314,65,94296.35,11.46299,1,443.3624779
4315,38,66409.47,7.716619,0,514.9287886
4316,52,82955.59,10.64343,2,2006.056116
4317,83,41557.24,7.930553,3,978.1726612
4318,42,15762.73,7.343718,0,2394.464952
4319,76,54883.0,12.81224,0,770.7911152
4320,27,39224.01,6.924097,1,891.6297776
4321,37,88324.05,8.128263,1,703.0576657
4322,81,46472.71,9.487624,1,2072.299479
4323,45,114051.7,6.807785,0,2087.790899
4324,74,47866.24,11.2053,0,1064.970201
4325,37,47862.33,11.63333,1,1246.154559
4326,54,23513.12,12.24838,1,638.1637463
4327,24,2781.14,13.17201,0,942.7449518
4328,20,10325.85,9.491469,1,1187.095148
4329,40,58142.74,11.84641,2,660.1932315
4330,72,26965.24,9.883011,3,780.9545758
4331,79,22380.45,10.94774,2,654.0700617
4332,85,37525.01,4.336065,3,678.2091311
4333,72,12845.65,10.63877,0,1337.6353
4334,48,54174.87,6.931743,2,767.0616095
4335,33,38877.66,7.194187,0,2119.656047
4336,22,96925.17,7.284511,2,2520.720283
4337,23,130732.2,4.999319,0,1165.027263
4338,71,65207.61,12.62228,2,564.188439
4339,78,65564.74,6.33742,0,1599.616413
4340,43,40034.32,11.75929,0,1390.888939
4341,52,42523.79,10.2902,1,1419.040968
4342,86,38499.66,16.22846,1,1740.076162
4343,54,18231.63,8.907996,0,1380.517356
4344,44,16314.59,10.16254,0,1638.620437
4345,74,18620.8,10.97789,1,2190.039608
4346,74,44526.16,11.69889,1,2396.551383
4347,48,23184.49,11.52769,1,1452.316701
4348,81,38363.26,11.95007,0,866.3476333
4349,83,57119.13,10.70593,1,722.8531617
4350,68,45125.98,6.895659,0,1445.492967
4351,53,24050.09,10.49746,1,1848.363566
4352,54,20489.38,12.00248,0,1149.045043
4353,41,18014.85,12.38772,1,742.5950937
4354,32,36377.21,10.98759,2,1824.879678
4355,27,11737.67,12.53943,2,2217.378277
4356,47,49662.82,12.33405,2,2977.360531
4357,50,21902.4,12.75802,3,2097.12893
4358,26,20223.8,12.50019,1,2313.442726
4359,89,63155.68,8.52773,0,1476.916161
4360,40,26048.51,11.95077,2,861.1555834
4361,83,8568.21,8.580878,0,497.5901263
4362,71,25590.46,13.47619,0,896.0733804
4363,89,4025.77,11.33201,0,2183.450856
4364,25,48360.48,9.823607,0,1478.745798
4365,40,44309.72,10.93373,1,1531.68836
4366,36,60010.8,5.221072,2,1837.391501
4367,70,89882.52,7.462184,1,1597.444059
4368,81,86374.11,10.5045,1,956.2196954
4369,70,34260.52,15.8889,1,1981.140361
4370,74,27361.04,9.241986,0,1097.688317
4371,79,76126.58,9.044187,1,1874.421389
4372,66,31680.85,6.006855,0,2668.981332
4373,38,31239.87,8.18622,0,1077.237101
4374,25,30324.88,11.14727,3,778.5344798
4375,34,134838.8,6.387828,0,1892.444874
4376,42,33471.07,11.92715,1,1390.143881
4377,79,40869.93,7.401076,1,1560.396967
4378,26,60826.49,11.90071,1,1308.744827
4379,83,32783.94,10.11537,2,877.990892
4380,86,16711.49,13.49933,1,1015.130356
4381,55,49993.51,8.962113,1,837.0503656
4382,31,29539.51,10.16935,0,1747.20978
4383,55,45243.63,9.292863,0,2350.571509
4384,87,15160.7,9.760091,1,1324.19186
4385,84,42037.97,13.79652,0,896.0387666
4386,48,34590.21,11.65151,0,2229.782748
4387,21,1193.66,7.364702,1,2422.231415
4388,42,10093.3,13.54602,3,2027.833188
4389,82,38056.65,12.30736,1,2158.69019
4390,31,48432.85,4.63584,3,1183.751805
4391,19,57992.91,9.819494,2,1325.472004
4392,30,74373.82,9.896211,0,693.5913883
4393,25,79402.83,10.51982,2,2458.677481
4394,26,30421.01,14.08044,2,2218.850381
4395,57,66698.79,10.76198,0,1880.847695
4396,56,18275.19,6.990118,2,830.9443469
4397,89,40406.98,16.36612,1,346.0280123
4398,84,45874.19,10.0487,0,1275.031579
4399,56,6327.17,10.88222,0,1164.755978
4400,52,76765.17,10.32391,0,1114.676099
4401,78,28326.47,10.94525,2,482.2768453
4402,33,42506.46,7.041544,0,581.3197743
4403,48,8874.14,7.749421,1,1066.677081
4404,70,17844.64,9.519197,1,1559.606858
4405,87,34923.5,9.022046,0,755.4687511
4406,49,156571.0,4.929908,0,311.8065152
4407,37,29101.96,5.924693,0,866.4850145
4408,18,57578.24,10.34662,0,869.9774936
4409,70,55903.55,10.67552,3,1086.818163
4410,51,18970.04,6.212122,0,1456.422162
4411,29,37947.15,11.59418,2,1002.424825
4412,29,88219.46,3.468567,0,1618.779462
4413,29,39719.11,12.20313,0,820.9054953
4414,89,20456.18,14.07349,2,809.618878
4415,76,42529.4,10.78526,2,583.5711218
4416,19,77498.99,7.725473,0,2141.951697
4417,26,14345.87,7.484153,0,2150.01852
4418,21,36562.75,10.57671,1,1207.587701
4419,77,1143.18,7.338118,0,625.201163
4420,29,41079.27,10.47477,0,955.1927172
4421,33,8995.08,4.916377,1,2057.979176
4422,21,40941.58,9.705754,1,1432.135681
4423,73,87527.27,11.90177,2,1570.995815
4424,75,5678.51,10.69562,0,856.222981
4425,77,15876.36,8.39883,0,816.0468833
4426,73,35665.19,7.990121,1,941.4829653
4427,62,2772.21,0.3550483,2,1109.681229
4428,35,9121.25,15.4471,4,1747.993101
4429,24,22041.68,5.919886,2,1394.025763
4430,18,11574.18,9.20065,1,788.1036301
4431,26,35553.18,15.36682,0,1383.139451
4432,21,46506.9,17.50097,0,681.4206312
4433,85,28522.56,11.02093,0,1208.822377
4434,32,8641.78,7.491292,1,1225.408596
4435,63,38737.86,6.693519,0,479.5519429
4436,40,38294.57,8.095364,0,1635.02715
4437,31,10046.87,9.489342,1,827.2524803
4438,66,23693.41,8.186941,1,1619.969692
4439,72,61617.28,8.865023,1,679.3728327
4440,42,26577.44,11.78952,1,1617.050793
4441,64,57546.52,12.58628,0,924.0234298
4442,27,62893.96,9.291642,1,1999.438675
4443,74,25376.01,9.078331,0,1313.657019
4444,45,19623.2,8.688645,4,1042.770459
4445,57,23188.83,10.05346,1,347.446058
4446,38,15377.23,7.024459,1,1135.537453
4447,46,56868.44,9.149023,0,863.525358
4448,42,23813.32,8.927502,0,1746.862212
4449,62,32383.92,13.74408,2,618.6284163
4450,47,5570.57,8.931718,2,1294.614623
4451,38,47890.17,12.17482,1,1153.463764
4452,45,58187.04,12.12404,0,1377.652033
4453,77,14301.62,9.448073,1,2267.103404
4454,48,12122.59,6.665106,3,1019.803014
4455,75,25130.75,7.739914,0,1089.367201
4456,18,25947.16,10.71589,1,1458.027932
4457,36,71686.32,8.313798,3,2025.167432
4458,40,14912.08,5.486343,0,1616.617211
4459,55,45856.05,10.51064,1,2045.813243
4460,18,8894.87,10.09739,1,886.9184762
4461,61,84292.41,9.437862,3,860.9528478
4462,62,37029.52,13.04395,1,1360.486206
4463,82,28823.65,15.08815,0,1649.105838
4464,39,98176.66,6.115071,0,1691.271964
4465,31,33568.24,5.229478,1,1756.414097
4466,54,41931.72,6.77211,1,1338.619611
4467,21,20057.8,7.383215,1,1385.269228
4468,49,110960.3,6.418039,1,1027.652777
4469,42,33338.52,12.58951,1,927.4696678
4470,33,1405.18,6.808472,3,1514.229261
4471,62,67129.6,12.25073,1,909.7634001
4472,88,143794.0,8.167479,0,1209.083545
4473,36,22082.05,9.874838,0,1019.877653
4474,38,32253.23,9.303316,1,1351.962079
4475,82,100785.5,8.334039,0,1347.567075
4476,22,21395.1,12.17483,1,716.9177978
4477,46,22922.41,12.30949,1,552.480335
4478,37,7588.08,6.421434,1,664.5638593
4479,22,57737.27,3.267635,1,960.0935745
4480,51,35194.3,13.15165,2,1199.678982
4481,73,12409.38,11.16634,1,786.0813559
4482,84,14146.51,5.627745,0,1213.57856
4483,88,14821.76,11.14208,3,858.2482994
4484,64,57588.9,7.427685,1,744.1347048
4485,72,39382.66,11.89241,2,1398.087425
4486,28,93909.59,9.472208,0,1438.364422
4487,25,14738.27,10.02031,4,695.0268746
4488,58,83027.06,8.288306,2,1289.865177
4489,74,25700.68,12.4173,1,1341.275592
4490,87,18148.08,11.04506,2,2757.839041
4491,32,8457.83,7.457158,2,1228.595252
4492,27,29924.06,6.583497,0,1189.261161
4493,61,48521.27,9.273629,0,1904.60275
4494,30,13556.67,10.54776,0,1491.790762
4495,60,45091.73,11.1808,1,1126.457158
4496,81,55861.93,9.014014,1,1119.209524
4497,83,13133.15,12.2074,2,1459.899487
4498,63,16966.71,10.5572,3,837.3072679
4499,50,54507.76,8.471092,0,1876.809732
4500,45,30502.48,8.034529,0,1129.471568
4501,30,17739.09,12.15506,1,1418.327071
4502,87,348.67,10.36876,1,2089.529125
4503,70,70656.34,10.97367,1,708.4028154
4504,28,30661.99,8.985931,0,489.2316753
4505,45,75255.33,12.69621,0,1176.673652
4506,35,114401.9,7.455787,1,2229.929037
4507,37,9447.9,10.66131,2,1241.024324
4508,50,25990.9,15.40713,1,1129.578351
4509,34,22492.61,9.284367,1,1137.986536
4510,58,23346.19,9.896438,0,1453.3619
4511,42,84035.13,12.94275,0,1456.609727
4512,63,27432.43,10.42239,1,410.7703918
4513,78,30351.92,4.990463,1,1057.31153
4514,89,22290.4,8.76195,0,1640.268544
4515,18,21768.05,14.60563,0,1377.344633
4516,89,17072.33,11.32238,1,984.7206752
4517,66,61921.5,4.065974,0,2399.954293
4518,53,15625.86,10.74617,2,983.5423493
4519,44,34790.72,8.719917,1,2068.186228
4520,66,118179.2,12.48633,3,775.6207448
4521,85,38644.0,12.26333,1,2626.362759
4522,62,72453.23,8.236332,0,1274.789671
4523,28,23660.82,10.79999,2,1139.028165
4524,55,12526.34,12.17705,1,1296.523969
4525,55,79125.31,8.854371,1,1527.978319
4526,59,15840.4,7.194451,1,1015.460451
4527,28,13366.53,4.705946,0,1835.681416
4528,38,48364.58,6.220807,1,1094.624835
4529,79,94353.42,16.97213,2,945.5437173
4530,34,66249.33,5.548308,2,1127.193482
4531,61,35831.39,9.16108,0,1771.134878
4532,71,93402.26,12.41991,0,1855.20004
4533,89,33004.01,3.719308,4,1194.31166
4534,74,10992.6,7.997377,1,1213.799389
4535,39,43769.45,10.21531,0,2082.760575
4536,84,42889.58,11.2842,2,1835.575859
4537,57,12204.42,7.210462,0,1443.483853
4538,64,41895.1,10.9305,2,1458.518135
4539,43,14233.75,8.080637,4,1099.38854
4540,76,22935.18,11.97204,2,2063.325487
4541,53,21579.33,9.419642,0,1159.364961
4542,75,26811.22,10.9973,1,1340.927976
4543,30,85003.51,5.475599,2,2696.777135
4544,78,3598.04,12.82092,1,1640.315966
4545,22,69497.03,10.46818,0,917.1665939
4546,32,41207.42,9.044706,1,2303.354723
4547,78,14825.22,6.946114,1,1251.894626
4548,56,22142.61,14.23119,0,1880.004543
4549,79,69833.88,8.989878,2,650.4414677
4550,68,60288.26,14.288,3,1515.274871
4551,58,55582.0,7.601803,3,1518.895794
4552,48,12224.95,9.780193,4,558.284596
4553,70,6980.4,9.55673,2,398.8495205
4554,67,27127.55,5.391776,0,545.3992275
4555,24,15544.73,8.073426,1,1129.173931
4556,44,64963.05,8.54284,1,1735.029687
4557,51,48170.55,8.357842,1,2182.755951
4558,54,23918.86,12.09121,1,498.8080579
4559,24,33281.77,3.919237,2,2673.10157
4560,39,71032.95,13.85985,0,1155.835028
4561,75,71503.36,10.95217,2,2037.626802
4562,70,7257.49,19.26111,0,347.3046722
4563,36,21092.07,5.676999,2,1161.766944
4564,47,68629.48,8.266471,0,729.6672295
4565,71,59242.86,7.998222,2,1801.105672
4566,51,48114.78,10.03556,4,1844.506934
4567,85,7543.45,15.41425,2,538.267259
4568,79,8328.28,13.71415,1,1458.177149
4569,69,48219.15,7.933312,0,1183.666028
4570,32,10607.43,16.32484,1,1827.741525
4571,32,20998.16,9.566358,0,1309.247153
4572,65,66156.08,12.95024,2,1125.779521
4573,20,23334.38,15.41725,1,1296.081512
4574,70,69183.29,13.7572,2,3575.871459
4575,44,31012.18,13.08416,1,1024.765594
4576,19,37461.63,9.424779,0,1924.414895
4577,21,42139.77,9.838314,0,2141.091982
4578,74,16197.52,10.53808,0,729.7825005
4579,66,19161.27,6.776805,0,562.8048829
4580,31,62028.51,7.150882,0,1248.354542
4581,18,23055.92,7.604163,1,1381.709993
4582,37,50998.43,8.259761,1,1852.013833
4583,35,52984.07,7.37357,0,1152.131327
4584,78,41637.08,9.542495,3,786.1863432
4585,61,81068.69,9.040251,4,2199.664389
4586,57,40120.86,9.654898,1,1613.057137
4587,74,51251.01,9.909877,1,436.2644992
4588,19,11943.45,8.642754,2,1872.389857
4589,53,38916.4,11.03946,1,904.3179865
4590,69,42780.53,10.17393,1,2140.11456
4591,38,48911.65,10.27072,1,1542.618812
4592,74,79890.24,7.279879,1,1280.101622
4593,66,24929.75,9.282026,2,753.7251984
4594,87,58884.99,8.164724,2,726.148196
4595,55,48618.33,7.121114,0,914.6362933
4596,25,23367.98,13.79996,3,2327.656652
4597,20,27558.14,9.700117,1,463.6732561
4598,82,46381.14,7.601603,0,1065.856964
4599,89,54862.38,6.890953,0,486.381294
4600,39,14638.15,15.31615,0,1349.872551
4601,48,84113.15,9.224349,0,1340.469295
4602,24,22467.91,11.76153,1,1346.569879
4603,40,69433.42,4.386127,1,1217.604663
4604,21,82130.46,8.158876,0,1450.159924
4605,59,59532.16,12.73982,1,503.6435762
4606,58,23080.06,8.421514,0,616.2094946
4607,33,52137.85,10.12355,0,2693.549899
4608,35,56315.69,9.020485,1,1138.754327
4609,24,15091.63,6.649137,1,1670.183322
4610,79,14541.24,11.78479,0,1144.514093
4611,40,41819.9,14.61938,1,1734.504367
4612,75,116628.8,7.425681,0,397.1455126
4613,73,8510.91,6.262471,0,1372.468821
4614,21,54864.24,5.236974,0,838.558113
4615,75,51379.67,6.454722,0,1569.259659
4616,68,31469.99,15.10522,0,711.8546388
4617,59,42452.02,14.39916,0,483.0491679
4618,52,99168.2,12.64257,0,1083.774656
4619,20,15200.71,9.12824,1,1782.043347
4620,86,23583.59,16.83197,3,1162.432794
4621,27,43148.68,10.52558,0,320.1072613
4622,67,7500.54,9.19204,1,891.754556
4623,37,3717.97,10.12336,1,2117.66
4624,41,19089.26,6.574956,0,979.2710238
4625,29,54929.43,10.96282,0,1958.174563
4626,31,25692.2,6.696491,0,2186.78593
4627,57,1055.12,10.39479,0,323.751566
4628,55,28643.72,5.565705,2,1997.36133
4629,36,18232.01,13.7442,1,1786.342426
4630,77,36545.88,5.93514,3,1235.844622
4631,85,61034.25,5.436159,2,1657.906578
4632,40,50321.62,8.865855,2,1469.220521
4633,54,27152.87,10.64116,1,880.8737878
4634,77,32854.92,6.482152,1,1892.964163
4635,34,20545.0,8.222102,1,939.0291358
4636,21,33029.84,12.60968,2,1999.64045
4637,32,34552.94,11.25462,2,1417.312047
4638,80,6960.12,10.52956,1,1175.542116
4639,49,30638.08,9.208445,0,773.5217752
4640,33,18308.7,9.649235,1,548.1888179
4641,65,44087.97,5.587786,0,923.5059358
4642,45,77615.02,9.242393,1,1648.220152
4643,25,32005.71,9.736531,1,2523.250672
4644,29,42123.52,11.89732,2,1878.869681
4645,25,46766.41,8.671284,0,1743.325286
4646,80,12363.22,7.581507,2,2335.858768
4647,76,9225.43,9.492721,1,1042.786672
4648,40,25303.83,12.56211,2,1143.400963
4649,36,34999.62,6.706765,1,1311.801862
4650,87,50636.27,13.78311,0,624.0528147
4651,21,133161.6,11.11437,0,1497.298277
4652,29,50156.65,13.2393,0,1069.807995
4653,77,22842.54,9.343359,0,1058.563314
4654,62,24528.06,13.1717,0,763.7549084
4655,38,25707.64,11.08933,0,1292.607065
4656,41,50135.13,8.698426,2,1246.19633
4657,23,62214.19,12.69049,2,998.0645117
4658,76,7377.09,12.84627,3,1492.762296
4659,69,32032.54,8.081871,1,956.1671721
4660,37,23761.42,11.2072,1,2281.87219
4661,47,57660.95,14.20931,0,1512.005651
4662,86,12975.69,12.13152,1,1039.131091
4663,80,24570.19,3.609651,1,1512.108737
4664,51,11269.01,10.87695,0,704.9501482
