,Age,Income,Gender,Outage_sec_perweek,Contacts,Yearly_equip_failure,TechSupport,Bandwidth_GB_Year
5613,45,7998.07,1,7.45222,0,0,0,6274.153212
5614,85,19354.83,1,6.473077,1,0,1,5500.343313
5615,39,46288.04,2,5.375651,1,1,1,5930.097335
5616,59,5884.45,1,2.970156,0,0,1,4489.267692
5617,23,32255.86,1,10.0547,0,0,0,5247.418341
5618,18,47145.15,2,6.182063,1,0,1,5592.361956
5619,35,33081.5,2,16.2337,1,0,1,5477.886159
5620,79,48011.59,3,8.447596,4,0,1,5884.613452
5621,77,54548.92,2,9.987264,1,2,1,5536.195731
5622,38,48724.89,2,12.87371,2,0,0,6121.654756
5623,24,11566.91,1,6.888013,3,0,1,5009.452903
5624,26,9362.64,2,12.49043,0,0,1,5813.10524
5625,54,54726.01,1,8.218342,0,0,1,5394.351469
5626,48,28251.23,1,6.038077,3,0,0,6708.158084
5627,69,49245.97,2,15.43806,1,0,1,5632.965693
5628,87,67379.0,1,10.444,0,0,1,4551.440341
5629,23,8549.99,1,7.733514,0,0,1,4924.466653
5630,21,23794.39,2,9.368647,0,1,1,5547.950501
5631,73,32631.96,2,9.687778,0,0,0,5526.487954
5632,48,61763.76,1,8.187755,1,0,1,5348.99535
5633,39,58807.77,2,10.7472,0,0,0,4243.908817
5634,53,27857.09,2,5.365486,0,1,1,6382.531232
5635,34,24721.14,1,7.323119,1,0,0,6160.220905
5636,18,51899.15,1,5.072082,0,0,0,4984.849588
5637,86,54397.09,1,12.96235,1,1,1,4884.456533
5638,81,21145.92,2,12.02273,1,2,1,6599.564823
5639,45,48863.25,2,9.966641,1,1,0,5305.602924
5640,61,14976.0,2,8.297271,1,1,0,6518.166442
5641,56,17885.01,1,7.935437,0,0,1,5653.372513
5642,72,69163.69,2,4.150543,0,0,1,5715.030445
5643,78,72121.31,2,7.291041,3,0,1,6131.484263
5644,85,16055.06,1,3.492741,1,1,1,4130.432282
5645,27,28377.8,1,6.516318,1,1,0,6144.768685
5646,42,73776.62,2,12.92975,2,0,0,5874.281225
5647,21,23445.49,1,8.435589,4,1,1,4335.611406
5648,24,114405.4,1,10.8124,1,1,1,6083.758176
5649,54,44990.6,2,7.534976,1,1,0,6296.461831
5650,61,10568.63,2,14.19495,2,0,0,6247.6461
5651,39,38381.92,1,10.6514,0,0,0,5672.644392
5652,78,48148.86,2,12.16455,1,1,1,5064.062256
5653,36,29547.56,1,11.08317,0,1,1,4185.58497
5654,43,11962.55,1,9.519194,1,0,1,4531.04303
5655,77,35075.03,2,5.987646,0,1,0,5992.346598
5656,89,43120.73,1,11.4493,1,0,1,5545.047634
5657,83,12886.92,1,12.79836,1,0,0,6535.810581
5658,66,43202.68,1,10.72389,1,0,1,5576.448425
5659,22,43147.9,3,9.462909,0,0,1,6070.299747
5660,38,92352.67,1,7.82306,2,1,0,5502.689262
5661,53,75181.43,1,7.778555,1,0,1,4991.819551
5662,35,9377.76,1,7.510036,0,1,1,5812.769976
5663,89,34774.75,2,12.13849,1,0,1,5762.602883
5664,41,25377.95,2,7.175155,0,1,1,5301.860931
5665,38,45285.69,1,9.353272,1,0,1,6157.745923
5666,22,37522.18,2,14.83824,1,2,0,6557.26466
5667,25,60004.11,1,10.79749,0,0,1,5075.832913
5668,61,28191.63,2,10.53761,1,0,1,4638.796434
5669,19,23399.32,2,12.01345,1,0,1,4652.920592
5670,41,15905.01,1,4.292596,0,0,0,5227.179847
5671,41,44378.6,1,10.30107,1,0,1,6342.143374
5672,44,48375.59,1,9.696499,0,0,0,6462.182186
5673,88,28345.06,1,10.1548,0,1,1,6174.276271
5674,84,50270.9,2,10.51502,2,0,1,4866.25354
5675,53,21981.45,2,7.615853,2,0,0,5311.628616
5676,63,20532.33,2,6.69757,0,0,1,5785.21074
5677,70,28825.12,1,10.7725,2,0,1,6104.192973
5678,56,135516.9,2,12.02785,0,0,1,6335.855442
5679,72,19423.67,2,4.422037,1,0,1,5229.211184
5680,86,44607.35,2,19.01962,1,1,1,3260.745232
5681,48,39445.97,1,10.97816,1,0,0,5473.390798
5682,25,44804.59,1,8.867392,1,2,1,5394.915308
5683,56,19230.44,2,8.723478,2,0,1,4217.907706
5684,85,70395.54,1,6.1871,2,0,0,6149.65603
5685,46,25683.78,2,9.444243,0,0,1,5945.934734
5686,80,49646.02,1,11.63026,1,0,1,5867.544803
5687,22,103625.1,1,10.2793,1,0,1,6069.194377
5688,68,34214.34,1,16.2496,0,0,0,3614.976172
5689,86,26267.67,1,10.87855,2,1,1,5089.775857
5690,22,27464.49,2,9.827132,0,0,0,5095.502574
5691,75,20288.57,1,4.295919,2,0,1,5434.730554
5692,32,4202.7,1,14.59844,1,0,0,3912.208832
5693,48,26005.47,1,7.680029,0,0,0,5524.247776
5694,67,91971.88,1,9.063775,0,0,0,5417.867266
5695,23,38723.05,2,11.54518,0,0,0,6147.448121
5696,65,37091.91,2,10.07092,1,0,1,6359.975691
5697,46,75795.76,1,14.51799,2,0,1,6400.696695
5698,67,23891.75,1,7.533135,0,1,0,4716.06213
5699,75,33366.03,1,11.59798,1,1,1,5748.365703
5700,20,94995.33,1,7.957,1,0,0,6045.138773
5701,58,15534.39,2,8.805078,0,0,1,6503.161137
5702,68,21216.13,1,11.75049,1,0,0,6106.678679
5703,63,44689.55,2,11.77649,1,0,1,5932.384715
5704,53,13631.9,1,4.529978,3,0,1,5268.837296
5705,28,70312.37,2,11.25449,1,1,1,6865.467972
5706,34,8758.69,2,7.524412,2,0,1,5716.051522
5707,37,19872.48,2,9.445157,3,0,0,5401.877883
5708,39,110579.2,1,10.62755,0,0,1,5230.495459
5709,57,12602.8,2,13.71294,2,0,1,5956.933654
5710,23,26909.8,2,6.625411,2,2,1,6089.889713
5711,56,23021.26,2,5.401204,3,0,1,6136.96562
5712,88,151181.8,1,6.918882,2,1,1,4121.77937
5713,54,87268.6,2,8.304825,4,0,0,5298.949356
5714,61,954.43,1,6.440184,0,1,1,5962.861013
5715,71,36171.71,2,9.638183,2,0,0,5151.21569
5716,72,16643.07,1,10.75837,0,0,0,4675.756402
5717,65,36242.89,2,11.27386,1,0,1,4281.425931
5718,40,19218.35,2,7.027042,0,0,1,6374.103135
5719,83,29762.63,3,10.76461,1,1,1,6101.516217
5720,88,12344.99,2,7.595239,1,0,0,5739.929828
5721,48,37586.34,1,11.65895,1,0,1,4647.66648
5722,33,33934.52,1,10.49951,0,0,1,4811.298513
5723,37,67720.61,1,8.291987,0,0,0,5209.85908
5724,70,33818.46,2,6.601658,0,0,1,5319.498579
5725,31,2526.17,2,6.130902,3,1,1,4861.72144
5726,31,28436.06,1,6.622338,0,0,1,6722.143611
5727,55,10326.88,2,11.89907,2,0,1,4533.008494
5728,80,24964.32,1,10.04016,2,0,1,4901.491925
5729,76,32161.46,1,7.419786,1,0,1,4643.51863
5730,28,39496.24,1,11.24098,3,0,1,4585.713564
5731,27,33704.46,2,15.17072,0,0,0,6282.463563
5732,77,26636.01,1,9.659487,2,0,1,6020.277207
5733,52,14352.01,2,8.54404,0,1,0,6543.110379
5734,49,9043.47,2,11.33568,0,2,1,6399.222377
5735,20,9516.26,1,8.533536,0,0,1,4784.796994
5736,41,22112.6,1,12.90165,0,1,1,5615.849093
5737,53,71367.15,1,12.19855,3,0,0,4646.442659
5738,48,32177.35,2,13.70607,0,1,0,4966.136132
5739,53,20041.91,2,10.74356,1,1,1,6205.696339
5740,82,59338.19,2,10.45413,0,0,0,5036.334729
5741,79,29254.96,2,13.64677,0,0,1,6033.647017
5742,66,49519.95,1,2.818423,0,0,0,5553.300748
5743,18,33028.82,1,12.67905,0,0,1,6599.040223
5744,72,19527.71,1,11.89135,2,1,1,5460.550342
5745,52,33425.04,1,6.580222,0,1,1,6742.932022
5746,76,68192.09,1,13.94776,0,0,0,6640.554732
5747,49,51058.06,2,5.379363,1,1,0,5463.709926
5748,47,31344.35,1,13.87639,2,0,1,6391.573253
5749,76,35825.11,2,12.10925,0,0,0,3992.718989
5750,23,71070.02,2,9.592831,1,1,1,6093.091927
5751,68,23670.0,1,9.303023,0,0,0,5849.463694
5752,38,17845.39,1,13.3707,0,0,0,5989.985996
5753,89,26652.94,1,7.951989,1,0,1,4970.688189
5754,73,59640.61,1,9.281101,0,2,0,6398.11875
5755,33,27059.29,1,11.13076,1,0,1,5269.998748
5756,69,79594.91,1,9.604892,1,0,0,4526.335532
5757,24,21531.39,2,8.289386,1,0,1,5754.564928
5758,78,74885.9,1,4.83352,1,0,1,5830.300597
5759,77,26011.14,2,6.464209,1,0,1,5983.812869
5760,28,62820.43,2,5.416075,0,0,1,5865.625146
5761,26,13665.81,2,5.101935,0,1,1,5004.36005
5762,59,41102.74,1,11.03032,2,0,1,5781.732
5763,24,17280.46,1,9.980935,1,0,1,4927.165029
5764,71,16028.17,2,10.79407,2,0,0,6713.081591
5765,65,78464.32,2,7.9119,1,1,1,4797.122065
5766,88,65204.61,2,10.77849,2,0,1,4974.163846
5767,19,41237.45,2,9.762623,1,0,1,5514.944335
5768,44,43864.93,2,8.590621,1,3,1,6021.415503
5769,67,5096.68,2,7.235107,1,0,0,5252.083564
5770,62,39830.33,1,4.789545,1,1,1,6735.268525
5771,43,46515.2,1,6.029557,2,0,1,5771.251702
5772,26,17602.49,1,7.880869,0,0,1,6024.715109
5773,82,38203.16,2,10.38934,1,0,1,4895.745165
5774,41,35600.06,1,11.03469,0,0,0,5562.051941
5775,46,36435.66,1,11.71392,1,0,1,6091.064644
5776,21,30431.48,1,8.782589,0,1,0,6161.945348
5777,33,13599.19,2,7.645128,1,0,1,5971.515636
5778,39,27140.46,2,8.893054,1,1,1,6484.787518
5779,62,161251.0,2,10.05354,2,0,0,5640.808851
5780,63,53320.87,2,16.07996,2,1,1,4920.518248
5781,80,32687.28,2,3.518516,1,0,0,6066.504159
5782,18,23570.06,2,5.750742,2,0,1,6174.824996
5783,58,49336.26,2,15.38413,1,1,1,6084.511649
5784,54,18407.87,1,7.394425,1,0,1,6003.619513
5785,89,12747.26,1,8.458751,3,1,1,5237.396005
5786,23,95198.64,1,12.46017,0,1,1,5367.056964
5787,22,46466.83,1,10.32976,3,1,0,4031.48686
5788,72,10178.42,2,6.111571,2,0,1,5796.100318
5789,81,30082.5,1,10.47027,1,0,1,5225.360098
5790,56,4666.08,2,8.952474,1,0,1,6134.697014
5791,28,93285.19,1,7.797079,1,0,1,5289.954359
5792,36,52493.72,2,7.678366,0,0,1,5727.757032
5793,37,17952.0,1,11.22426,1,0,1,6205.48799
5794,89,35559.68,2,8.845809,1,0,0,5824.23881
5795,30,50577.25,2,10.31021,0,1,1,4941.678785
5796,75,43085.55,2,12.32892,1,0,1,4442.533708
5797,46,75711.93,2,12.90571,1,0,0,5938.865925
5798,33,19922.88,3,9.90031,0,1,1,4869.334092
5799,83,3905.36,2,4.066808,0,1,1,5557.721713
5800,77,37283.81,2,8.996808,1,0,1,4939.550584
5801,21,212255.3,1,8.364859,0,1,1,5080.067605
5802,19,27844.19,2,7.227551,2,0,1,5668.159085
5803,84,8293.64,1,8.113794,1,0,0,5659.937572
5804,56,17014.29,1,11.80986,0,0,1,6017.607321
5805,51,49525.96,3,10.33885,2,0,0,5208.138235
5806,53,21581.2,1,10.25287,2,1,1,5761.220242
5807,50,71436.4,1,3.522063,1,0,0,4610.805566
5808,54,19435.67,1,12.36842,2,1,0,5641.701018
5809,81,15263.7,3,16.4022,2,0,0,6074.151439
5810,26,48071.63,1,9.245843,0,0,0,5247.01062
5811,32,58057.2,1,10.74677,2,2,0,4183.048936
5812,72,29830.87,1,12.83369,2,0,1,4477.609834
5813,88,57580.18,2,7.378299,0,0,1,5445.967827
5814,70,12621.78,1,2.911116,2,0,0,5871.888679
5815,84,48689.21,2,15.49091,1,0,1,4181.676431
5816,75,48524.09,2,7.516963,0,0,0,4968.719293
5817,77,32773.01,1,13.44778,1,0,0,4768.978651
5818,65,27535.44,2,9.233939,1,0,1,6171.559833
5819,26,41514.67,2,8.370994,0,1,1,5848.006408
5820,62,33247.66,2,17.10685,1,0,1,5859.752162
5821,20,17163.24,1,7.175714,1,1,0,5555.86987
5822,21,9572.9,1,7.144953,0,0,0,5174.273895
5823,37,4874.95,1,6.720424,0,1,1,5837.517911
5824,79,30057.73,1,17.30888,0,0,1,5586.42851
5825,29,21616.86,2,14.41202,1,0,1,5698.426541
5826,26,13101.08,2,10.8327,1,0,1,5481.366195
5827,52,32007.27,2,10.72061,0,0,1,4091.382815
5828,23,23704.58,2,9.787662,0,1,0,6667.97528
5829,39,6536.16,1,12.67033,1,0,1,5866.495925
5830,32,27450.44,2,11.05688,2,0,0,6411.160905
5831,84,39086.8,1,14.03612,1,0,1,5611.622091
5832,29,16604.79,2,11.78548,1,0,0,6590.287954
5833,43,32669.61,2,4.866722,3,0,1,6385.814454
5834,85,36674.22,2,9.698319,1,0,0,5902.542522
5835,39,70057.28,1,9.758572,2,0,0,5611.04531
5836,36,24120.92,2,12.57727,2,0,0,6854.114445
5837,56,52869.22,1,11.26354,1,0,0,5385.186807
5838,18,37829.04,1,5.543502,1,0,0,5066.934116
5839,77,22328.55,2,8.932966,1,0,0,5479.036356
5840,79,75196.45,1,8.388368,6,0,0,5562.421296
5841,33,33851.87,2,7.973509,1,1,1,5316.712002
5842,56,62276.09,1,9.675976,0,0,0,5466.255604
5843,88,26999.2,2,9.573997,0,0,1,4723.54426
5844,61,21558.19,2,11.5891,2,1,1,5848.90356
5845,50,15215.24,1,8.94767,1,2,0,5475.340643
5846,57,22713.63,1,10.0785,0,1,1,6017.868507
5847,43,51466.52,2,8.990901,3,0,0,4656.200883
5848,67,11489.41,2,12.11043,2,0,1,6799.703331
5849,53,30848.77,2,7.908414,1,0,0,5768.283353
5850,86,67611.32,1,9.049913,2,0,0,5232.068649
5851,25,27938.0,3,15.10873,3,0,1,5576.065751
5852,60,120330.5,2,10.03591,2,1,0,3832.149233
5853,21,97769.66,1,5.148114,1,0,0,5617.743323
5854,77,16257.75,2,12.16038,1,1,1,4874.991387
5855,30,11106.05,1,9.1295,0,0,0,5404.784064
5856,51,13256.25,2,10.35114,0,2,0,5748.451595
5857,70,38179.17,1,3.245984,0,0,1,6167.764392
5858,58,27204.24,1,11.6689,2,0,0,5995.290634
5859,30,20273.75,2,10.7285,1,0,0,4317.862166
5860,84,14730.41,1,14.25669,1,0,1,4246.327693
5861,62,36139.18,2,6.147368,0,2,1,5009.989918
5862,35,58123.92,1,10.28699,1,0,0,4953.477077
5863,19,82296.19,1,10.00281,1,1,0,6127.72243
5864,48,11577.65,1,13.82555,1,0,0,3754.322576
5865,43,41536.3,1,9.870099,0,0,0,6294.425576
5866,54,38613.42,2,12.62845,1,1,1,4851.255631
5867,60,20726.52,2,7.47385,1,0,1,6417.345402
5868,74,14744.58,1,14.67896,1,0,0,6093.493249
5869,73,125041.1,2,5.903059,1,2,0,5613.208858
5870,27,15533.0,2,8.977927,0,0,1,3656.35595
5871,79,59388.62,2,10.62573,1,0,1,5412.512376
5872,45,38039.5,2,9.772038,1,0,0,6659.547499
5873,83,14078.51,1,13.12414,1,0,0,6053.671903
5874,30,26139.47,1,7.733155,1,0,0,6426.687397
5875,31,58304.48,1,5.7796,2,0,1,4947.825183
5876,88,17400.04,1,5.274699,1,1,0,5482.759209
5877,70,35738.78,2,10.39931,1,0,1,5511.579607
5878,77,62309.09,1,11.74663,0,2,1,5595.256243
5879,62,14744.09,2,9.358337,0,0,0,6002.159687
5880,89,37652.91,2,14.06726,1,1,1,6125.821735
5881,40,50465.23,2,10.2408,0,0,1,3822.54562
5882,88,6015.6,2,9.281327,0,0,0,4194.186085
5883,19,13543.51,1,12.97013,1,0,1,5976.68996
5884,88,81253.97,1,8.241715,2,0,0,4801.928653
5885,50,137978.3,1,10.94259,3,2,0,4323.817647
5886,29,8068.23,2,9.92206,1,0,0,6470.044027
5887,63,54739.98,2,11.59205,2,0,1,5514.922539
5888,29,33280.3,1,8.904872,0,0,1,5386.649919
5889,69,44042.94,1,14.90722,0,0,0,5655.455765
5890,49,65174.04,2,6.304058,2,1,1,4616.261041
5891,40,15503.73,1,15.33231,0,3,0,4050.379301
5892,54,2421.1,2,11.51282,0,0,1,4821.711621
5893,33,43838.7,1,8.650524,0,0,1,6083.416035
5894,80,25945.22,2,7.080619,1,1,1,5874.695874
5895,70,57738.77,2,12.85404,0,0,0,5573.344552
5896,34,7936.05,2,10.89278,2,0,1,5070.792059
5897,43,31808.9,1,12.0039,2,0,0,5940.705687
5898,26,68169.91,1,6.075894,2,0,1,6191.579895
5899,26,54959.67,1,11.86882,1,0,1,5148.146411
5900,19,66370.29,2,5.10323,2,1,0,6399.072403
5901,67,35827.4,1,17.74581,2,1,0,6518.531089
5902,45,21089.21,2,8.777909,1,2,1,4439.358981
5903,78,84969.58,1,6.541451,1,1,0,4661.218675
5904,35,92162.79,1,12.56509,0,1,1,5805.233954
5905,26,37627.29,1,7.081915,1,1,1,4697.773285
5906,24,53611.13,2,10.63657,2,2,0,6294.155657
5907,72,108982.2,1,9.918595,0,1,1,5733.79702
5908,87,27679.48,1,9.291311,2,0,1,4819.114767
5909,75,59827.93,2,8.090061,0,0,0,5440.70707
5910,71,29957.52,2,12.40857,1,0,1,6398.841901
5911,21,11162.56,2,8.172079,0,1,1,5847.437103
5912,31,46024.12,2,10.20203,1,1,0,4642.627892
5913,48,41734.27,1,9.4486,2,0,1,6242.49162
5914,23,18537.85,1,13.03992,1,0,0,4543.82768
5915,66,36172.9,2,10.06837,2,0,1,6376.639792
5916,29,114851.2,1,5.888136,0,1,0,4735.622867
5917,39,26310.0,2,5.4121,1,0,1,4314.292516
5918,80,63130.04,2,7.173192,1,1,1,5801.078035
5919,74,22295.46,1,9.662032,0,0,0,6323.723983
5920,78,19755.18,1,4.773365,0,0,1,5735.231545
5921,76,54592.75,2,8.239249,2,1,1,6273.993497
5922,18,21136.06,2,8.297045,0,0,0,5862.216204
5923,30,48308.34,2,5.745821,1,0,1,5401.772294
5924,58,103476.1,1,11.29179,3,0,1,5084.851456
5925,62,41031.65,1,10.84131,4,0,1,5519.813683
5926,52,47410.05,2,5.935326,1,2,0,4813.13127
5927,30,19863.77,1,5.715477,1,0,0,5512.596647
5928,46,24616.46,1,7.438109,0,0,1,5455.706117
5929,71,40557.84,1,7.023333,0,0,1,5449.342554
5930,59,57227.25,3,11.4115,0,0,0,4979.764199
5931,56,32002.74,1,6.628418,0,0,1,5329.246171
5932,73,18957.86,1,6.085329,0,2,1,6317.989438
5933,57,65952.12,1,13.10857,0,0,1,4724.802444
5934,77,26354.71,1,13.93974,4,0,0,4945.69374
5935,82,59816.0,1,7.343126,0,0,0,5285.025958
5936,50,16168.56,3,8.434367,1,0,1,6395.482406
5937,27,23515.27,1,9.602143,3,0,1,5078.029461
5938,36,21961.36,1,11.68358,1,0,1,6548.739039
5939,24,58210.13,1,7.4493,2,0,1,4019.765436
5940,56,61316.31,1,11.21454,0,0,1,4923.50439
5941,83,6921.31,1,10.61597,1,0,1,4279.718136
5942,73,18453.27,1,7.560395,3,1,1,5635.888386
5943,59,20073.23,1,9.25176,0,0,1,6746.166459
5944,39,7772.71,2,10.43502,0,0,1,6319.297112
5945,87,100352.4,1,12.43326,3,0,0,4810.255665
5946,23,68000.49,2,16.024,2,0,0,5528.483995
5947,51,8324.79,2,10.71946,1,0,1,4411.074803
5948,77,44323.22,1,13.18074,1,0,1,6101.954062
5949,85,1563.64,2,10.18302,3,0,0,5910.719593
5950,43,20707.68,1,10.27233,1,1,1,5988.164218
5951,53,70622.1,1,5.573652,1,0,0,4815.434176
5952,59,36343.28,2,8.923423,0,0,0,4910.178894
5953,69,40954.06,2,3.489549,2,0,1,5216.869795
5954,63,46959.04,1,9.642667,0,1,0,4506.056002
5955,29,45911.55,1,16.02284,1,0,1,4828.23036
5956,52,36230.91,1,12.16235,0,0,0,6060.021953
5957,80,13467.9,1,9.857833,1,0,1,5954.517973
5958,36,38900.92,2,11.35226,1,0,0,3898.98615
5959,70,105022.5,1,10.25311,1,1,0,4551.763964
5960,42,95075.46,2,13.27497,1,0,1,4796.917237
5961,24,18934.36,1,11.82086,0,1,1,6305.881041
5962,39,61815.08,2,10.65972,1,0,1,6771.506746
5963,55,23572.65,2,5.802625,1,0,1,5931.909999
5964,69,22004.51,2,10.34204,1,0,0,4707.7319
5965,22,32064.16,2,2.920273,1,2,1,6413.546906
5966,85,26719.24,1,5.417835,1,0,1,5281.851852
5967,85,20302.73,2,13.72841,0,0,1,4284.947558
5968,30,11251.45,2,6.989347,1,0,1,5581.379706
5969,78,102806.5,2,12.1474,0,0,1,5744.210121
5970,54,30332.37,2,9.58651,1,0,1,6605.569716
5971,51,46309.38,2,14.01228,0,2,1,5769.255809
5972,36,28434.15,2,9.30836,0,0,1,4762.552792
5973,22,24461.27,1,11.07967,0,0,0,5679.986847
5974,32,26525.07,2,11.82647,1,0,0,5684.35373
5975,40,81454.54,1,6.200744,0,1,0,4723.125316
5976,27,10522.04,1,11.07187,2,1,0,6661.40216
5977,29,45501.77,2,10.30417,0,2,1,5967.054532
5978,40,91951.17,1,6.627342,1,0,1,5046.281771
5979,24,28922.97,2,15.33253,2,0,0,5993.021537
5980,47,68899.06,1,6.537182,3,0,0,5764.291132
5981,27,30943.33,1,16.9392,1,0,1,5470.490324
5982,23,68699.53,1,12.81747,2,1,1,5542.688477
5983,26,16917.78,1,5.931143,1,0,0,6160.398795
5984,73,88197.14,2,9.893618,1,1,0,5952.590424
5985,28,4348.83,2,12.74259,1,0,0,4677.936927
5986,57,27358.17,2,7.595849,1,0,1,4913.037126
5987,82,45442.15,2,12.37307,1,1,1,4939.508383
5988,41,18012.16,2,6.779737,1,1,1,6319.032596
5989,32,84409.23,2,6.279415,0,0,0,5517.467178
5990,42,63482.69,1,13.24331,1,0,0,4556.968246
5991,79,27920.91,2,11.7079,1,1,1,4427.447401
5992,41,2447.86,2,5.347292,1,0,1,3888.542928
5993,26,43750.13,2,10.29854,0,0,1,6191.373013
5994,43,28208.48,2,10.20247,2,1,1,5560.7204
5995,73,23361.98,1,10.00036,0,0,0,5746.454782
5996,23,13467.7,2,5.142512,1,1,1,6447.175354
5997,81,7977.38,2,10.07426,2,0,1,5310.301812
5998,42,9039.85,2,11.08932,0,0,0,6115.579407
5999,65,28627.89,2,5.636932,1,0,0,6269.306466
6000,68,13970.62,1,10.44715,2,1,1,3869.872224
6001,64,30067.59,1,8.42186,1,0,1,6772.978906
6002,47,52288.11,2,2.205335,2,0,1,5727.232268
6003,25,27034.63,1,7.881495,2,0,1,5530.990602
6004,65,42345.21,1,11.69747,1,0,1,6520.292051
6005,25,12346.69,1,9.979353,2,1,1,4840.964036
6006,67,13077.96,2,7.286688,2,0,1,6008.369934
6007,32,20447.16,2,9.188651,0,0,1,5598.408561
6008,74,12778.1,2,6.762471,2,0,0,5268.611353
6009,65,9001.05,2,9.924069,1,0,1,6246.864694
6010,82,12145.15,1,14.86921,1,1,0,4942.653192
6011,48,4998.9,2,11.6817,1,0,1,5994.735404
6012,54,35629.29,2,6.775584,1,2,1,5874.668217
6013,68,56074.77,3,11.44484,3,0,0,5214.429658
6014,24,13209.19,1,10.90438,1,0,0,4794.822207
6015,37,20621.67,2,13.95029,1,0,1,6246.264685
6016,61,31456.21,1,7.991774,2,1,0,4243.622875
6017,33,31292.07,1,18.11802,0,0,0,5991.45754
6018,79,50822.04,1,12.10243,0,0,1,4611.303594
6019,39,10269.12,1,7.265188,3,0,0,6251.354682
6020,42,14802.57,2,9.885448,1,0,1,6308.688863
6021,58,14611.28,2,12.75929,1,0,0,6356.486114
6022,59,32714.76,2,11.01588,0,1,1,4756.034607
6023,48,66220.67,2,7.56029,0,1,1,5481.191737
6024,31,2682.63,1,13.54337,0,0,0,4826.319401
6025,57,9136.47,1,6.767055,0,1,1,6223.9084
6026,75,13830.68,2,13.62849,1,0,0,6284.162335
6027,58,13090.39,1,3.484308,0,0,1,3951.955674
6028,66,26992.77,2,6.093773,0,2,1,5345.910452
6029,82,86574.82,1,9.724009,1,0,1,5280.455768
6030,36,46932.29,3,10.82232,0,0,1,6000.793836
6031,46,59865.13,2,13.44264,1,1,0,5770.387227
6032,68,27289.75,1,5.796239,0,0,0,6623.719418
6033,55,30938.57,2,10.39695,0,0,1,6768.348896
6034,47,131680.1,1,12.73072,0,0,1,5321.727773
6035,18,29377.52,1,9.969352,4,0,0,3868.983397
6036,84,33896.9,2,15.97382,2,0,1,5187.833012
6037,86,18543.4,2,12.86128,0,0,1,3145.639435
6038,32,18213.56,2,9.020396,2,0,1,4573.084997
6039,24,5911.67,1,8.486609,1,0,0,3596.735771
6040,63,106634.6,1,14.12546,1,0,0,5788.90717
6041,72,21574.46,2,12.41943,1,0,1,4086.565
6042,20,17631.83,1,8.844782,0,0,1,6540.061159
6043,47,57748.04,2,14.24673,2,0,1,6245.097339
6044,54,52047.27,2,8.066926,1,2,1,6052.322466
6045,80,70453.29,1,9.11148,1,1,0,4051.99766
6046,67,52212.6,2,9.109236,0,1,1,5352.745495
6047,72,40181.23,1,10.06669,1,1,0,4489.316917
6048,33,25212.48,2,12.06469,0,1,1,6515.441262
6049,19,76525.77,1,6.086425,0,1,0,6632.42053
6050,44,39240.76,1,12.12132,0,3,0,5580.693234
6051,76,57236.92,1,7.82051,1,0,1,5812.281035
6052,21,20725.92,1,6.897314,1,2,0,5832.81909
6053,24,26217.35,1,11.27862,1,0,1,4619.488116
6054,85,16280.67,2,11.63652,2,1,1,5436.403424
6055,53,44344.5,2,12.51964,0,0,1,6225.879093
6056,18,33751.2,1,13.54241,0,0,1,5271.168703
6057,33,29438.79,1,16.01829,0,1,0,4460.120921
6058,70,40030.35,2,12.43485,1,1,0,6109.837555
6059,18,24495.35,1,11.0488,0,0,1,5392.197566
6060,53,12101.41,1,5.199803,2,0,0,4237.980107
6061,83,53461.53,2,15.9178,1,1,0,5869.727078
6062,29,40165.02,1,10.35392,0,0,0,4178.995617
6063,76,47557.16,2,15.17959,1,0,0,6134.954553
6064,86,9637.9,2,8.36261,1,0,1,4778.015995
6065,33,86416.45,1,9.665539,1,1,1,5876.740785
6066,24,25042.36,1,4.190636,1,0,0,6243.997319
6067,28,1593.63,1,2.974229,0,1,0,6004.110633
6068,18,10979.96,2,14.48349,1,0,1,5685.67988
6069,73,13313.87,1,8.421258,2,1,0,6008.789959
6070,37,44584.01,2,6.207433,1,0,1,5048.197523
6071,73,13378.66,1,11.93102,1,0,0,5141.242839
6072,75,40248.81,1,5.984269,0,0,1,6377.789045
6073,68,55409.09,2,7.695864,1,1,0,4444.680517
6074,87,23775.65,1,8.221891,2,0,1,4195.472287
6075,27,21907.65,2,8.447332,1,0,1,4638.39887
6076,57,55499.61,1,13.33839,2,0,0,5854.161999
6077,52,67205.55,2,7.717303,0,0,1,4390.483323
6078,45,6313.21,2,11.40338,0,1,1,5326.555997
6079,18,23069.81,2,12.07552,1,0,1,5182.334759
6080,22,24014.24,2,7.675199,2,0,1,5071.038201
6081,46,31612.9,3,10.81008,1,0,0,4321.771592
6082,27,40293.84,1,10.57626,0,0,0,4676.648543
6083,69,37477.74,2,16.61878,0,1,0,4121.283443
6084,71,27376.4,1,9.480862,0,1,0,5239.916322
6085,34,2131.46,2,11.36512,0,0,1,6327.240839
6086,57,60943.41,1,13.57622,2,0,1,5184.100141
6087,75,17193.14,1,7.453585,0,0,0,5615.851877
6088,79,8197.24,1,10.23585,3,0,1,6328.715655
6089,76,68046.98,2,15.84252,0,2,0,6285.098359
6090,66,16226.95,2,10.47981,3,0,1,5263.711526
6091,38,26129.71,1,11.90577,0,0,1,4570.378779
6092,65,16403.11,2,4.312907,0,0,0,5808.42996
