,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Phone,Multiple,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Nonbinary,Bandwidth_GB_Year
2834,1.6388951311150628,-0.04084592357288879,-0.25817986945352905,-2.5332770539458123,0.6557058797007002,0.005867974104602262,0.9466579047036832,0,1,1,1,0,-0.8405864257242425,0.2878484217203524,0,1,0,-0.903139606228059
9178,-0.7285009063548112,2.7536300335232693,0.9232607078496035,1.6175576292227065,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,1,0,1,0,0.5634452067580835,-0.993841992076267,1,0,0,0.710348282063048
5880,1.7355235408077105,0.8906460621258305,-0.07638761854172173,1.36612530737978,0.986202794872424,0.005867974104602262,0.9466579047036832,0,1,0,0,0,1.4098202798421913,-0.8187107818199896,0,1,0,1.2509144322017565
1237,0.5276684196496116,-0.5065919164222484,1.3675902656649201,-1.8583513874219066,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,-0.5074385666052096,0.28701690768588417,0,1,0,-0.3915705606996591
2151,-0.10041624335259981,-0.5065919164222484,0.11013218768204758,-0.33906959234396256,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,1,0,0,0,-1.0773359700090066,-1.1095869944319905,0,1,0,-1.2387751412362635
7919,1.349009902037119,-0.5065919164222484,1.7555253477522725,-1.2813871797125,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,1,0,0,0,0.9037692493211797,-0.877342465138771,1,0,0,0.646840548003659
9695,-0.8734435208937832,0.4249000692764709,-0.5019268196126359,-0.4174453177457196,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1,1,0,1,1,0.21239645412492805,1.3385891076665468,0,1,0,0.2893441434067089
7189,0.28609739541799184,-0.5065919164222484,-0.8949735199031706,-0.7316559114658696,1.6471966252158718,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,0.34281979019166914,-0.29552017652756857,1,0,0,0.21328565430446525
8303,-1.3565855693570228,-0.04084592357288879,0.05889082171615081,-0.8730683205373441,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,1.1611195555403626,0.8740255281337597,0,1,0,1.255234241953831
6578,-0.6801867015084874,-0.5065919164222484,0.2731546503145405,0.22801122186681028,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,1.1525531754078813,-0.0037823154734204236,0,1,0,1.0919946560553826
5091,0.6242968293422596,0.4249000692764709,-0.812864916527589,0.49205498008460097,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0,1,1,1,0,1.086046206860019,-0.8187154393791365,0,1,0,0.9793038298413715
2186,-1.6464707984349665,0.8906460621258305,0.9204726169439966,0.5703413198728298,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-0.6419701503961788,0.519962539357463,0,1,0,-0.4155875262888679
1134,-0.5835582918158394,1.3563920549751902,-1.0382406810756466,-1.3335621147723364,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-0.5998895036099214,-0.5861164931226452,1,0,0,-0.5054946295355093
5004,1.2523814923444712,0.4249000692764709,0.3274440500293169,0.11862137685989071,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1,1,1,0,0,0.8992215153980379,0.1709506734758098,1,0,0,0.7084132029424896
7974,0.28609739541799184,-0.9723379092716081,0.852319717130912,0.5090449673777843,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,1,1,1,0,0.459869195720026,0.46146126769479134,0,1,0,0.3697101705344589
1303,-1.1633287499717269,-0.5065919164222484,0.08935413702694431,-0.016359307864040402,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,-0.3267464877202614,-0.17782270208973414,1,0,0,-0.37322155534469825
8468,1.1557530826518232,-0.04084592357288879,0.7973877301964764,-2.2163506161334245,1.6471966252158718,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,1.0660482796759945,-0.4699643968097011,0,1,0,1.130174605884018
1627,-0.4869298821231915,-0.04084592357288879,-1.271613322998601,1.3373711887603903,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1,1,0,0,0,-1.0859862207552538,-2.098888723147091,1,0,0,-1.2634670190206427
9281,-0.3419872675842196,-0.9723379092716081,-0.09721460795858729,2.137224079962735,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,1.3778337318379092,-0.0042946469795620106,0,1,0,1.4885897928552523
1522,-0.6318724966621634,0.8906460621258305,0.4595882817621635,0.6867572571842685,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,-1.2040464809608025,-0.236539013258212,1,0,0,-1.0315327573320816
9810,0.2377831905716679,-0.9723379092716081,-0.2517401667373095,0.1938262652343833,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,0.7591830785194916,0.22889536682044626,0,1,0,0.6269420413050567
358,0.7209252390349075,3.6851220192219887,0.3668237949559431,-1.1172972036419333,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,1,0,1,-1.2117568050765206,-0.003914007958294369,0,1,0,-1.0125268453006901
138,1.0591246729591752,0.8906460621258305,1.235237512251522,-1.1607263885020154,-0.6662817809861953,2.0293073205191656,0.9466579047036832,0,0,1,1,1,-0.7520712069535079,1.921957542899898,1,0,0,-0.6710779339882312
299,0.7209252390349075,-0.04084592357288879,0.10455671512825027,-1.0038753695178257,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,1,1,0,1,1,-1.0172701088597478,1.1063444153587574,1,0,0,-1.0190334661103204
1556,1.0591246729591752,0.4249000692764709,-0.936851624080624,0.12938814283827707,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,1,1,0,-0.8774101352714738,-0.0032073165089594327,1,0,0,-0.9204930586126114
5099,1.4939525165760907,0.4249000692764709,3.1679079418108413,0.9309753064836691,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,1,1,0,0,1.2240049773066852,-0.2358545150782102,1,0,0,1.2835572990094886
382,-1.6947850032812906,-0.9723379092716081,1.822050501793704,0.028297284957216052,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-0.6703858441973053,1.6888525295543177,1,0,0,-0.5508315444785251
8312,0.9624962632665273,-0.9723379092716081,-1.0587960249018615,-0.30527847006888503,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,0.6833991109583513,0.8733431957187622,0,1,0,0.6484602799954688
6948,1.397324106883443,-0.04084592357288879,2.2234501266823905,-0.17859889353093553,1.6471966252158718,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,1.1388676163661569,-0.7022089261029201,0,1,0,1.190824607381476
4857,-1.5498423887423185,-0.5065919164222484,-0.1429546187707469,0.7014760635692648,0.6557058797007002,1.0175876473118841,0.9466579047036832,0,1,1,1,0,-1.1124208768439527,0.8117260169869184,1,0,0,-1.0662422545583397
3180,1.5905809262687387,-0.04084592357288879,1.4444017800228153,1.0585111031090997,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,-0.9653720088480262,-0.0032071069187976967,0,1,0,-1.0167650619829462
1439,1.0591246729591752,-0.9723379092716081,0.8574699898633125,-2.271254117949836,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1,1,0,0,0,-1.0908432044427065,-1.1099082961497284,1,0,0,-1.3769076445245985
7269,1.5422667214224148,0.4249000692764709,-0.41249406952203216,0.7158852932989265,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,1,1,0,1,1.3623627381308083,-0.23582656972333013,0,1,0,1.2607412785565024
5673,1.6872093359613867,0.4249000692764709,-0.4064707009094989,0.05139734683613118,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,1.219499600655842,-0.2358545150782102,1,0,0,1.2730885378399757
946,-0.4869298821231915,-0.9723379092716081,0.2738635531026743,1.0666870707640694,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,-1.0266304846841985,-1.284386679628202,1,0,0,-1.175619685310731
2390,-0.7768151112011352,-0.04084592357288879,-1.1134889920868214,-0.20163114667694135,0.3252089645289763,2.0293073205191656,-0.6258635316811727,1,1,1,0,0,-1.2041236906287662,0.1709506734758098,1,0,0,-1.3280937627956508
5498,1.204067287498147,0.8906460621258305,-0.9521056233446511,1.0607961488684676,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,1,0,1,1,1.3690268229091602,1.1060232067922025,1,0,0,1.3231297136342237
7073,1.4456383117297669,0.4249000692764709,1.0243263434625458,0.02325432002038587,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0.6508101063936063,-1.5756968836014962,0,1,0,0.48934063158057656
9230,-0.19704465304524774,0.4249000692764709,0.3511233181480138,-0.5922950030357101,0.986202794872424,1.0175876473118841,-0.6258635316811727,1,1,1,1,1,0.6171455296644189,1.456967959719754,1,0,0,0.7133810986098968
2721,1.397324106883443,-0.9723379092716081,-0.7223491303614671,0.9896707392467287,1.316699710044148,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,-0.8562658020834558,-1.1099083660131157,1,0,0,-1.1548305568208284
1932,-0.10041624335259981,-0.04084592357288879,-0.2605597827157434,1.4112338681387218,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1,1,1,1,0,-0.9232928309514616,0.22921690141614137,0,1,0,-0.9655428327268031
7423,0.4793542148032877,-0.5065919164222484,-0.06746019543592785,1.9275072846739174,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0.7297050643291138,-0.5283305992571172,1,0,0,0.7635656132592772
3236,1.5905809262687387,-0.5065919164222484,-0.03000289273765272,0.08342495144280182,-1.3272756113296431,1.0175876473118841,0.9466579047036832,0,1,0,1,0,-1.109716213731708,-0.4694543940831323,0,1,0,-1.2524787850393864
3140,-1.6947850032812906,-0.9723379092716081,0.17865319209447322,0.9595955046197534,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-1.138086925622413,-1.0513628475385493,1,0,0,-1.0836372558166465
4163,-1.4532139790496708,0.4249000692764709,-0.6560087378771231,0.006781828384471889,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,-0.9075623497868401,-1.343098379813124,0,1,0,-0.8069867597850772
8888,0.5276684196496116,0.8906460621258305,0.6020245478708088,-1.2314864848338787,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,1.2036659228046838,0.34564873073143965,1,0,0,1.3601097887162712
3807,1.4456383117297669,-0.9723379092716081,0.46655141645201287,0.26014635803862773,-0.6662817809861953,1.0175876473118841,0.9466579047036832,0,0,0,0,0,-0.9598022544547057,-1.633643905725706,0,1,0,-1.1802953109739815
9479,1.349009902037119,-0.9723379092716081,-0.3580223906511271,0.8278962202062979,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.0122602167056114,-0.5280860774019137,0,1,0,0.8104282718384164
6983,0.3344116002643158,-0.5065919164222484,0.27385965218688163,-1.2076988224427172,1.316699710044148,0.005867974104602262,-0.6258635316811727,1,1,0,1,1,0.06823612518581436,1.1060232067922025,0,1,0,0.03969148197832776
8904,1.7355235408077105,0.4249000692764709,0.0017289294631631013,-0.005250281683165115,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,1.3841986683806518,-1.808343593127037,0,1,0,1.3576368884568177
9722,0.5276684196496116,0.4249000692764709,-0.287032815799382,-0.28884260637234915,1.6471966252158718,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,1.0059058694809437,-0.06257468458276387,1,0,0,0.8748640803890337
4154,-0.9217577257401072,-0.5065919164222484,-0.6155980872951166,0.2434957672479391,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,-1.1549223151444428,0.22921673840157164,1,0,0,-1.2053143743781638
4172,-0.8251293160474592,0.4249000692764709,2.068915702185958,-0.41183250608120153,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0,0,0,0,0,-0.367904983786052,-1.575012222406925,1,0,0,-0.4838971367070541
796,-0.6318724966621634,-0.04084592357288879,1.226098375806801,1.7321736393498521,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-1.223317339325686,1.1059386255180972,1,0,0,-0.9981274811384067
2416,-1.4532139790496708,-0.9723379092716081,-0.26785555913409165,0.10411133628790366,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,-1.0899408513222173,-1.0511206544629188,0,1,0,-1.1502756193049901
7170,-1.1633287499717269,-0.5065919164222484,-1.0437636685805975,-0.3236529262633326,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,1.1086963800318188,-0.29480524119854357,1,0,0,1.1521746526218777
6139,0.8658678535738794,-0.9723379092716081,1.51404376578256,1.7144805333954278,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.3798438113224414,-0.4696430252285757,0,1,0,1.4591112824516599
785,-0.3903014724305436,-0.9723379092716081,0.6924619610923696,0.9350206641266579,-2.3187663568448147,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,-0.954252619576632,-0.9928352606666979,0,1,0,-0.8551717266477272
7067,-1.6947850032812906,-0.5065919164222484,-1.2836483574762896,1.058830337443129,0.986202794872424,3.0410269937264474,-0.6258635316811727,1,1,1,1,0,1.1836313111973287,0.5786477846064317,1,0,0,1.371550217470732
3158,-0.8734435208937832,2.7536300335232693,-0.621042347226798,2.2436467258438877,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-1.1498177343665454,0.4075872810444089,0,1,0,-0.8102028339933149
123,-0.8734435208937832,0.4249000692764709,0.5222511745401801,-0.35571259980705533,0.986202794872424,1.0175876473118841,0.9466579047036832,0,1,0,1,1,-0.9972730542733514,0.35004344052773684,1,0,0,-0.9356058171020084
9457,-0.19704465304524774,-0.5065919164222484,-1.2776058389135019,-0.8968657279765972,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,1.2899794544313639,-0.4684530188665829,1,0,0,1.2306785395140303
9246,0.5276684196496116,1.82213804782455,-0.7237350193539768,-0.316394545615928,0.3252089645289763,1.0175876473118841,0.9466579047036832,0,1,1,0,1,0.6151218353423623,-0.5857699474343318,0,1,0,0.5572416936328275
2172,-0.003787833659951896,-0.9723379092716081,-1.268629831674654,-0.4660153095056498,0.6557058797007002,1.0175876473118841,2.519179341088539,0,1,1,0,1,-1.1724919225989787,0.5789155942573697,1,0,0,-1.0152115550298684
2169,1.5905809262687387,-0.5065919164222484,0.15531933233777848,2.210137201855038,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,1,0,0,1,-1.1654979427436076,-0.23701890486489635,1,0,0,-1.1480305798750363
6880,0.8175536487275554,-0.5065919164222484,-1.0654268724919203,0.7689722828673019,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,0.955203458159535,-0.3526055502096308,0,1,0,0.7808768902786641
4009,-0.05210203850627586,-0.5065919164222484,-1.162754012260687,-1.2644102978288192,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-1.2212083073154822,-0.5273990874277688,0,1,0,-1.342482032659964
9296,-0.8251293160474592,-0.5065919164222484,0.2747249462354293,0.1175191783171367,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,0.34218670024677583,-1.3419060446715578,1,0,0,0.1818866955742479
4340,-0.4869298821231915,3.219376026372629,0.008064016710398447,0.5905639748432366,1.6471966252158718,-1.0058516991026796,2.519179341088539,0,1,0,1,0,-0.9298835733564487,-0.5277647058207883,1,0,0,-0.915918823788439
910,1.6388951311150628,-0.04084592357288879,-0.35441617131519254,-1.0126716938288858,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,-0.9412544815100553,-0.23576853653636196,1,0,0,-1.1020290280654783
6268,1.107438877805499,-0.04084592357288879,1.8027934536690189,-1.157795775311108,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,0,1,0.6590160715216173,-0.7608965001314624,0,1,0,0.6846838019447395
7771,-0.6318724966621634,0.4249000692764709,0.19138719975645982,1.7670634687521778,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.4167785963870472,-0.23645301142856676,1,0,0,1.3327142263383887
2309,1.397324106883443,-0.5065919164222484,-0.5983244775366309,1.023603668773343,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,1,1,1,0,1,-1.0831752981853138,0.17053149315260288,1,0,0,-1.261697657403665
9658,1.0591246729591752,-0.5065919164222484,-0.361831812236987,0.9172683922888722,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0.8954384815158599,0.8147138411795543,0,1,0,0.8353661798015141
3634,-1.6464707984349665,1.82213804782455,0.517919384866816,-0.31028776082401743,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,-1.1971331901207625,-0.46926343415811606,0,1,0,-0.9748216807750244
1257,1.5905809262687387,2.7536300335232693,1.464943293329402,-0.9093272297298164,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,-0.6368100396124877,-1.225434486376738,0,1,0,-0.64799736804127
6591,1.4456383117297669,-0.9723379092716081,-0.5256624736959716,-1.0930365703821965,-1.3272756113296431,1.0175876473118841,0.9466579047036832,0,1,0,1,1,0.5239262498933257,0.8147138411795543,1,0,0,0.41939331266539437
4458,-0.6318724966621634,0.8906460621258305,-0.8828427356742085,-1.5173729282582398,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-1.1705346762478406,1.2230956135047477,0,1,0,-0.8126194639749275
6133,0.6726110341885836,-0.9723379092716081,-0.6565208217320831,-2.527968691025116,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,1.1422474997816348,0.22990139959614317,0,1,0,1.0341689368717377
1178,1.5422667214224148,-0.04084592357288879,0.011564911319932049,1.6628600021863793,-1.3272756113296431,2.0293073205191656,0.9466579047036832,1,1,1,1,1,-1.0714392244700537,2.3868821065543537,0,1,0,-1.0377624707686428
4652,-1.1633287499717269,0.4249000692764709,0.3670308981216612,1.0879008240082648,-0.9967786961579193,-1.0058516991026796,2.519179341088539,0,0,0,0,0,-0.9223144044346568,-2.157520103724528,0,1,0,-1.0628541441612365
6218,-1.066700340279079,0.4249000692764709,-0.32887262007632573,-0.3570092177718475,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,1,1,1,1,0,0.4341500112562267,-0.8187154393791365,1,0,0,0.36393917557329836
3650,0.7692394438812314,-0.5065919164222484,-1.1491830808468266,-1.3903196795314055,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,-0.8372001130799338,-0.4696430252285757,0,1,0,-0.7219662067122506
442,-1.1633287499717269,-0.5065919164222484,-0.6351228800946597,1.0483247387535926,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1,0,1,1,0,-1.261438552911043,0.22921690141614137,1,0,0,-1.3034216907432414
3415,0.09284057603269602,-0.9723379092716081,0.45851340214693903,0.276833912804836,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0,1,1,1,1,-1.2082018261142895,1.3392714400815449,0,1,0,-1.1585029836642216
1399,1.4939525165760907,-0.9723379092716081,0.131886885800143,0.1872639868135954,-3.3102571023599863,1.0175876473118841,2.519179341088539,0,1,1,1,0,-1.1422460860315644,0.2878482587057827,0,0,1,-1.265313712101439
1457,0.9624962632665273,-0.5065919164222484,-0.9987297235269046,0.8441885460651706,0.986202794872424,2.0293073205191656,-0.6258635316811727,1,1,1,0,1,-0.5839936252389619,-0.23582771082532086,1,0,0,-0.716869430000625
7524,0.9141820584202033,-0.04084592357288879,-1.147426250225308,0.5708688966143313,-1.3272756113296431,1.0175876473118841,0.9466579047036832,0,1,0,0,1,0.86451237807877,-0.5283305992571172,1,0,0,0.8978094212081914
5744,0.9141820584202033,1.82213804782455,-0.7191592451292188,0.6349409076347267,-0.3357848658144715,1.0175876473118841,0.9466579047036832,0,1,1,0,0,1.131478541489621,-1.4005377279903388,1,0,0,0.9464682572044874
1054,-1.115014545125403,-0.9723379092716081,1.1176422779103614,-0.7636505415180883,0.986202794872424,0.005867974104602262,-0.6258635316811727,1,1,0,0,0,-1.1193117354616782,-1.866209270980749,0,1,0,-1.2999597900918414
8998,-0.7285009063548112,-0.9723379092716081,-1.0641243212458893,-0.5845050132131118,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,1.4042302544685565,-0.8186828364651095,1,0,0,1.3745880885081814
3275,0.43104000995696373,1.82213804782455,-0.3658192574344745,-0.02603714133445094,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,0,1,1,0,1,-1.2390116739665165,0.4621622303463757,1,0,0,-1.2767946841857705
1463,-1.2599571596643748,0.8906460621258305,-0.20465965940731795,1.932064835323868,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,-1.17311279636617,-0.9938416194715349,0,1,0,-1.029737548711358
3699,-1.115014545125403,0.4249000692764709,-0.10820419700385019,0.4735225869038448,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,-0.7065744453999803,-0.0032071069187976967,0,1,0,-0.6620611547564719
3759,0.4793542148032877,-0.5065919164222484,-1.149862194823453,-2.5439236870037614,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,-1.2100108976503685,-1.0514676426193512,1,0,0,-1.1937427912714265
929,-1.6947850032812906,-0.9723379092716081,-0.3544878063142935,-0.6189314568417501,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-1.2025205464601283,-0.4684194378651343,0,0,1,-1.1083306828058272
5511,0.3344116002643158,1.82213804782455,-1.2943457324658136,-0.10272798152481544,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,1,0,0,1,0,1.0433436471540964,0.2874222550584258,0,1,0,1.0392602879572372
6468,1.349009902037119,-0.04084592357288879,-0.24523343919519827,-1.0650726508296489,1.6471966252158718,-1.0058516991026796,0.9466579047036832,0,1,0,1,1,0.9967514040053868,0.5822876670796121,1,0,0,0.9623813220898432
8412,1.5422667214224148,-0.5065919164222484,3.787217333049195,2.012571473427801,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,0,1,1,0,0,1.120517840902469,-0.8183614648839842,1,0,0,1.0738474042736805
1829,0.28609739541799184,-0.5065919164222484,-0.526551173239275,-0.2794602938375639,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,1,0,1,1,-1.1355622513429853,1.1063444153587574,0,1,0,-1.1153696082892601
2928,1.1557530826518232,-0.5065919164222484,-0.5874749668311944,0.9413957872186692,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0,0,1,0,1,-1.2603534612522038,0.5202839109385883,1,0,0,-1.158661572299615
8295,-1.3082713645106987,1.82213804782455,-0.2868952198605146,-1.993854366399201,1.316699710044148,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,0.7641763201816323,0.05477251811943916,1,0,0,0.9710906052422652
6538,1.4456383117297669,0.4249000692764709,1.2288971055736606,-0.9987004724235363,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,1.3076136945451484,0.46146126769479134,1,0,0,1.1949576229304362
4221,-1.5498423887423185,1.82213804782455,-1.2041030104051758,0.4198710566184489,-1.657772526501367,0.005867974104602262,0.9466579047036832,0,1,0,0,0,-1.1717641717142966,-1.8075778904033126,1,0,0,-1.2571759375241223
3546,0.09284057603269602,0.8906460621258305,0.2072961982449409,-0.038899596706704696,-0.9967786961579193,-1.0058516991026796,2.519179341088539,0,1,0,1,0,-1.1111722449669759,-0.7607660884753538,0,1,0,-1.1671249567495656
5598,1.2523814923444712,0.8906460621258305,0.10922965761911586,-0.8274571269996539,-0.3357848658144715,-1.0058516991026796,2.519179341088539,0,1,0,0,1,0.3204789763836225,-0.5864499510697564,0,1,0,0.18149943647560432
8937,-0.19704465304524774,-0.5065919164222484,-1.0457623559812592,1.4600003637528738,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,0.991677229697961,0.28771801006424386,1,0,0,1.0751705815909307
7318,0.9624962632665273,-0.5065919164222484,0.320012096186935,-0.9153493959168967,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,1.3169258652220317,-0.12036102091641107,1,0,0,1.101409173129631
8350,-0.4869298821231915,-0.5065919164222484,-0.646740161953828,-0.807421980195972,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,0.37995917600907464,-1.866209340844136,0,1,0,0.1811279202045893
2011,1.2523814923444712,-0.5065919164222484,-0.12148043196101274,0.827691238160237,1.316699710044148,0.005867974104602262,-0.6258635316811727,1,0,0,0,1,-0.5432678730019909,-0.9924889711441375,1,0,0,-0.6814326599921657
913,-0.2453588578915717,-0.9723379092716081,1.075474442078128,0.2948424290020046,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,1,1,1,1,-0.9755705094943922,1.9797575491696402,0,1,0,-0.6917301075659013
8248,-0.003787833659951896,-0.5065919164222484,0.1683498096000052,-0.7092849774455161,1.6471966252158718,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,1.0708633938805219,1.1070245820087516,1,0,0,1.0926648023395606
7265,-1.6464707984349665,-0.04084592357288879,-0.1418251263344256,0.19695812206928195,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0.9406684845322489,0.8739207330529584,0,1,0,1.0602986035659585
3219,-1.211642954818051,-0.04084592357288879,-0.8887607795603406,2.952145325704392,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-1.2244562024449577,0.1709506734758098,0,1,0,-1.2970933003332075
2606,-0.5352440869695154,-0.9723379092716081,0.2261170530582678,-0.45422111302590035,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1,1,1,1,1,-0.9703795460895679,1.863326022595687,1,0,0,-0.9287810864692194
3264,0.7692394438812314,-0.04084592357288879,-0.04298088495103298,0.0739016872044947,0.3252089645289763,1.0175876473118841,0.9466579047036832,0,1,1,1,1,-0.8220596573727352,2.2132694003066886,1,0,0,-0.7576655370286074
4928,0.3344116002643158,0.4249000692764709,-0.05281119274846706,0.21002992795743108,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-0.6426614815904825,1.1653348937464076,1,0,0,-0.5911684273532332
8661,0.7209252390349075,0.4249000692764709,-0.053983595258507544,0.8548395979983752,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0.4579113064460048,0.2290583813905824,0,1,0,0.4021553625986944
6564,0.9624962632665273,-0.5065919164222484,0.8697681588426491,-0.7682690652537663,0.6557058797007002,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,0.7303109245989576,-1.5170652002827154,1,0,0,0.5678742893994857
8129,-1.4048997742033467,-0.5065919164222484,1.625651449010738,0.1110572033241004,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,1.4128983676925406,-0.5277647058207883,1,0,0,1.3227192276754225
6,1.2523814923444712,-0.9723379092716081,-1.00499743131954,0.3968171392224275,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,1,1,0,1,1,-0.8051442122278709,0.6402676647225805,0,1,0,-0.6796212586964383
2980,-0.7285009063548112,3.219376026372629,-0.7027328433551513,-1.4851090902443873,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,-1.2256676204327004,0.22921673840157164,0,1,0,-1.1472225747737064
